,approximate_spotted_by,health,spotted,shots_fired,FIRE,velocity,game_time,tick,steamid,name
65915,[],100,False,0,True,183.20139,1180.3438,8790,76561198995880877,zont1x
65916,[],100,False,0,False,102.39468,1180.3438,8790,76561198201620490,broky
65925,[],100,False,0,True,188.84709,1180.3594,8791,76561198995880877,zont1x
65926,[],100,False,0,False,102.36504,1180.3594,8791,76561198201620490,broky
65935,[],100,False,0,True,195.41638,1180.375,8792,76561198995880877,zont1x
65936,[],100,False,0,False,102.87035,1180.375,8792,76561198201620490,broky
65945,[],100,False,0,True,200.33817,1180.3906,8793,76561198995880877,zont1x
65946,[],100,False,0,False,103.753075,1180.3906,8793,76561198201620490,broky
65955,[],100,False,0,True,204.90205,1180.4062,8794,76561198995880877,zont1x
65956,[],100,False,0,False,113.30108,1180.4062,8794,76561198201620490,broky
65965,[],100,False,0,True,209.13597,1180.4219,8795,76561198995880877,zont1x
65966,[],100,False,0,False,122.87739,1180.4219,8795,76561198201620490,broky
65975,[],100,False,0,True,213.05127,1180.4375,8796,76561198995880877,zont1x
65976,[],100,False,0,False,132.20546,1180.4375,8796,76561198201620490,broky
65985,[],100,False,0,True,216.68268,1180.4531,8797,76561198995880877,zont1x
65986,[],100,False,0,False,141.14104,1180.4531,8797,76561198201620490,broky
65995,[],100,False,0,True,220.04198,1180.4688,8798,76561198995880877,zont1x
65996,[],100,False,0,False,124.801216,1180.4688,8798,76561198201620490,broky
66005,[],100,False,0,True,223.15065,1180.4844,8799,76561198995880877,zont1x
66006,[],100,False,0,False,124.801765,1180.4844,8799,76561198201620490,broky
66015,[],100,False,0,True,226.02293,1180.5,8800,76561198995880877,zont1x
66016,[],100,False,0,False,124.79865,1180.5,8800,76561198201620490,broky
66025,[],100,False,0,True,228.65746,1180.5156,8801,76561198995880877,zont1x
66026,[],100,False,0,False,124.79888,1180.5156,8801,76561198201620490,broky
66035,[],100,False,0,True,231.0967,1180.5312,8802,76561198995880877,zont1x
66036,[],100,False,0,False,124.800446,1180.5312,8802,76561198201620490,broky
66045,[],100,False,0,True,233.35345,1180.5469,8803,76561198995880877,zont1x
66046,[],100,False,0,False,124.80319,1180.5469,8803,76561198201620490,broky
66055,[],100,False,0,True,235.41513,1180.5625,8804,76561198995880877,zont1x
66056,[],100,False,0,False,124.79921,1180.5625,8804,76561198201620490,broky
66065,[],100,False,0,True,237.31854,1180.5781,8805,76561198995880877,zont1x
66066,[],100,False,0,False,124.8015,1180.5781,8805,76561198201620490,broky
66075,[],100,False,0,True,239.0709,1180.5938,8806,76561198995880877,zont1x
66076,[],100,False,0,False,124.80051,1180.5938,8806,76561198201620490,broky
66085,[],100,False,0,False,240.6837,1180.6094,8807,76561198995880877,zont1x
66086,[],100,False,0,False,124.79993,1180.6094,8807,76561198201620490,broky
66095,[],100,False,0,False,242.1624,1180.625,8808,76561198995880877,zont1x
66096,[],100,False,0,False,124.80054,1180.625,8808,76561198201620490,broky
66105,[],100,False,0,False,243.5247,1180.6406,8809,76561198995880877,zont1x
66106,[],100,False,0,False,124.799675,1180.6406,8809,76561198201620490,broky
66115,[],100,False,0,False,244.77939,1180.6562,8810,76561198995880877,zont1x
66116,[],100,False,0,False,124.79989,1180.6562,8810,76561198201620490,broky
66125,[],100,False,0,False,244.99934,1180.6719,8811,76561198995880877,zont1x
66126,[],100,False,0,False,124.79707,1180.6719,8811,76561198201620490,broky
66135,[],100,False,0,False,245.0001,1180.6875,8812,76561198995880877,zont1x
66136,[],100,False,0,False,124.801186,1180.6875,8812,76561198201620490,broky
66145,[],100,False,0,False,244.9983,1180.7031,8813,76561198995880877,zont1x
66146,[],100,False,0,False,124.80096,1180.7031,8813,76561198201620490,broky
66155,[],100,False,0,False,245.00015,1180.7188,8814,76561198995880877,zont1x
66156,[],100,False,0,False,124.800224,1180.7188,8814,76561198201620490,broky
66165,[],100,False,0,False,244.9986,1180.7344,8815,76561198995880877,zont1x
66166,[],100,False,0,False,124.797035,1180.7344,8815,76561198201620490,broky
66175,[],100,False,0,False,245.00029,1180.75,8816,76561198995880877,zont1x
66176,[],100,False,0,False,124.69477,1180.75,8816,76561198201620490,broky
66185,[],100,False,0,False,238.96916,1180.7656,8817,76561198995880877,zont1x
66186,[],100,False,0,False,118.61942,1180.7656,8817,76561198201620490,broky
66195,[],100,False,0,False,235.07423,1180.7812,8818,76561198995880877,zont1x
66196,[],100,False,0,False,96.34873,1180.7812,8818,76561198201620490,broky
66205,[],100,False,0,False,231.64465,1180.7969,8819,76561198995880877,zont1x
66206,[],100,False,0,False,82.236534,1180.7969,8819,76561198201620490,broky
66215,[],100,False,0,False,229.93298,1180.8125,8820,76561198995880877,zont1x
66216,[],100,False,0,False,70.44675,1180.8125,8820,76561198201620490,broky
66225,[],100,False,0,False,228.99858,1180.8281,8821,76561198995880877,zont1x
66226,[],100,False,0,False,60.41646,1180.8281,8821,76561198201620490,broky
66235,[],100,False,0,False,228.80685,1180.8438,8822,76561198995880877,zont1x
66236,[],100,False,0,False,53.0709,1180.8438,8822,76561198201620490,broky
66245,[],100,False,0,False,229.18282,1180.8594,8823,76561198995880877,zont1x
66246,[],100,False,0,False,53.753063,1180.8594,8823,76561198201620490,broky
66255,[],100,False,0,False,230.03459,1180.875,8824,76561198995880877,zont1x
66256,[],100,False,0,False,60.533745,1180.875,8824,76561198201620490,broky
66265,[],100,False,0,True,231.1632,1180.8906,8825,76561198995880877,zont1x
66266,[],100,False,0,False,70.73768,1180.8906,8825,76561198201620490,broky
66275,[],100,False,0,True,232.43938,1180.9062,8826,76561198995880877,zont1x
66276,[],100,False,0,False,82.64509,1180.9062,8826,76561198201620490,broky
66285,[],100,False,0,True,233.72832,1180.9219,8827,76561198995880877,zont1x
66286,[],100,False,0,False,95.23518,1180.9219,8827,76561198201620490,broky
66295,[],100,False,0,True,234.99242,1180.9375,8828,76561198995880877,zont1x
66296,[],100,False,0,False,107.26564,1180.9375,8828,76561198201620490,broky
66305,[],100,False,0,True,236.22621,1180.9531,8829,76561198995880877,zont1x
66306,[],100,False,0,False,109.40269,1180.9531,8829,76561198201620490,broky
66315,[],100,False,0,True,237.4184,1180.9688,8830,76561198995880877,zont1x
66316,[],100,False,0,False,111.42667,1180.9688,8830,76561198201620490,broky
66325,[],100,False,0,True,238.54689,1180.9844,8831,76561198995880877,zont1x
66326,[],100,False,0,False,113.351166,1180.9844,8831,76561198201620490,broky
66335,[],100,False,0,False,239.62138,1181.0,8832,76561198995880877,zont1x
66336,[],100,False,0,False,115.14827,1181.0,8832,76561198201620490,broky
66345,[],100,False,0,False,239.99976,1181.0156,8833,76561198995880877,zont1x
66346,[],100,False,0,False,114.624596,1181.0156,8833,76561198201620490,broky
66355,[],100,False,0,False,240.00015,1181.0312,8834,76561198995880877,zont1x
66356,[],100,False,0,False,117.53115,1181.0312,8834,76561198201620490,broky
66365,[],100,False,0,False,239.9993,1181.0469,8835,76561198995880877,zont1x
66366,[],100,False,0,False,124.953705,1181.0469,8835,76561198201620490,broky
66375,[],100,False,0,False,239.99992,1181.0625,8836,76561198995880877,zont1x
66376,[],100,False,0,False,131.95627,1181.0625,8836,76561198201620490,broky
66385,[],100,False,0,False,240.00089,1181.0781,8837,76561198995880877,zont1x
66386,[],100,False,0,False,139.32442,1181.0781,8837,76561198201620490,broky
66395,[],100,False,0,False,240.00017,1181.0938,8838,76561198995880877,zont1x
66396,[],100,False,0,False,124.79987,1181.0938,8838,76561198201620490,broky
66405,[],100,False,0,False,240.00145,1181.1094,8839,76561198995880877,zont1x
66406,[],100,False,0,False,122.108765,1181.1094,8839,76561198201620490,broky
66415,[],100,False,0,False,239.99957,1181.125,8840,76561198995880877,zont1x
66416,[],100,False,0,False,105.3126,1181.125,8840,76561198201620490,broky
66425,[],100,False,0,False,240.00034,1181.1406,8841,76561198995880877,zont1x
66426,[],100,False,0,False,83.12291,1181.1406,8841,76561198201620490,broky
66435,[],100,False,0,False,240.00125,1181.1562,8842,76561198995880877,zont1x
66436,[],100,False,0,False,67.09309,1181.1562,8842,76561198201620490,broky
66445,[],100,False,0,False,239.99901,1181.1719,8843,76561198995880877,zont1x
66446,[],100,False,0,False,58.132626,1181.1719,8843,76561198201620490,broky
66455,[],100,False,0,False,239.99889,1181.1875,8844,76561198995880877,zont1x
66456,[],100,False,0,False,54.23208,1181.1875,8844,76561198201620490,broky
66465,[],100,False,0,False,239.19193,1181.2031,8845,76561198995880877,zont1x
66466,[],100,False,0,False,56.880226,1181.2031,8845,76561198201620490,broky
66475,[],100,False,0,False,234.43588,1181.2188,8846,76561198995880877,zont1x
66476,[],100,False,0,False,61.175827,1181.2188,8846,76561198201620490,broky
66485,[],100,False,0,False,230.17178,1181.2344,8847,76561198995880877,zont1x
66486,[],100,False,0,False,65.04074,1181.2344,8847,76561198201620490,broky
66495,[],100,False,0,False,227.88705,1181.25,8848,76561198995880877,zont1x
66496,[],100,False,0,False,69.12055,1181.25,8848,76561198201620490,broky
66505,[],100,False,0,False,226.53429,1181.2656,8849,76561198995880877,zont1x
66506,[],100,False,0,False,73.368454,1181.2656,8849,76561198201620490,broky
66515,[],100,False,0,False,226.02621,1181.2812,8850,76561198995880877,zont1x
66516,[],100,False,0,False,77.71887,1181.2812,8850,76561198201620490,broky
66525,[],100,False,0,False,226.21632,1181.2969,8851,76561198995880877,zont1x
66526,[],100,False,0,False,82.14991,1181.2969,8851,76561198201620490,broky
66535,[],100,False,0,False,226.97984,1181.3125,8852,76561198995880877,zont1x
66536,[],100,False,0,False,95.778244,1181.3125,8852,76561198201620490,broky
66545,[],100,False,0,False,228.21342,1181.3281,8853,76561198995880877,zont1x
66546,[],100,False,0,False,108.39689,1181.3281,8853,76561198201620490,broky
66555,[],100,False,0,False,229.65764,1181.3438,8854,76561198995880877,zont1x
66556,[],100,False,0,False,120.07702,1181.3438,8854,76561198201620490,broky
66565,[],100,False,0,False,231.18889,1181.3594,8855,76561198995880877,zont1x
66566,[],100,False,0,False,130.84518,1181.3594,8855,76561198201620490,broky
66575,[],100,False,0,False,232.72385,1181.375,8856,76561198995880877,zont1x
66576,[],100,False,0,False,140.73901,1181.375,8856,76561198201620490,broky
66585,[],100,False,0,False,234.1811,1181.3906,8857,76561198995880877,zont1x
66586,[],100,False,0,False,149.87192,1181.3906,8857,76561198201620490,broky
66595,[],100,False,0,False,235.58266,1181.4062,8858,76561198995880877,zont1x
66596,[],100,False,0,False,137.69449,1181.4062,8858,76561198201620490,broky
66605,[],100,False,0,False,236.88641,1181.4219,8859,76561198995880877,zont1x
66606,[],100,False,0,False,124.80102,1181.4219,8859,76561198201620490,broky
66615,[],100,False,0,False,238.11388,1181.4375,8860,76561198995880877,zont1x
66616,[],100,False,0,False,124.79993,1181.4375,8860,76561198201620490,broky
66625,[],100,False,0,False,239.26266,1181.4531,8861,76561198995880877,zont1x
66626,[],100,False,0,False,124.80222,1181.4531,8861,76561198201620490,broky
66635,[],100,False,0,False,239.99986,1181.4688,8862,76561198995880877,zont1x
66636,[],100,False,0,False,124.800446,1181.4688,8862,76561198201620490,broky
66645,[],100,False,0,False,240.00099,1181.4844,8863,76561198995880877,zont1x
66646,[],100,False,0,False,124.8002,1181.4844,8863,76561198201620490,broky
66655,[],100,False,0,False,240.0016,1181.5,8864,76561198995880877,zont1x
66656,[],100,False,0,False,124.79846,1181.5,8864,76561198201620490,broky
66665,[],100,False,0,False,239.60895,1181.5156,8865,76561198995880877,zont1x
66666,[],100,False,0,False,124.799706,1181.5156,8865,76561198201620490,broky
66675,[],100,False,0,False,236.28346,1181.5312,8866,76561198995880877,zont1x
66676,[],100,False,0,False,124.25133,1181.5312,8866,76561198201620490,broky
66685,[],100,False,0,False,233.43613,1181.5469,8867,76561198995880877,zont1x
66686,[],100,False,0,False,109.70359,1181.5469,8867,76561198201620490,broky
66695,[],100,False,0,False,231.9403,1181.5625,8868,76561198995880877,zont1x
66696,[],100,False,0,False,84.254616,1181.5625,8868,76561198201620490,broky
66705,[],100,False,0,False,231.06372,1181.5781,8869,76561198995880877,zont1x
66706,[],100,False,0,False,66.281624,1181.5781,8869,76561198201620490,broky
66715,[],100,False,0,False,230.70445,1181.5938,8870,76561198995880877,zont1x
66716,[],100,False,0,False,48.64873,1181.5938,8870,76561198201620490,broky
66725,[],100,False,0,False,230.85243,1181.6094,8871,76561198995880877,zont1x
66726,[],100,False,0,False,31.063318,1181.6094,8871,76561198201620490,broky
66735,[],100,False,0,False,231.57852,1181.625,8872,76561198995880877,zont1x
66736,[],100,False,0,False,13.599819,1181.625,8872,76561198201620490,broky
66745,[],100,False,0,False,232.6835,1181.6406,8873,76561198995880877,zont1x
66746,[],100,False,0,False,2.1106188,1181.6406,8873,76561198201620490,broky
66755,[],100,False,0,False,233.66264,1181.6562,8874,76561198995880877,zont1x
66756,[],100,False,0,False,0.0,1181.6562,8874,76561198201620490,broky
66765,[],100,False,0,False,234.6822,1181.6719,8875,76561198995880877,zont1x
66766,[],100,False,0,False,0.0,1181.6719,8875,76561198201620490,broky
66775,[],100,False,0,False,235.73996,1181.6875,8876,76561198995880877,zont1x
66776,[],100,False,0,False,0.0,1181.6875,8876,76561198201620490,broky
66785,[],100,False,0,False,236.80351,1181.7031,8877,76561198995880877,zont1x
66786,[],100,False,0,False,0.0,1181.7031,8877,76561198201620490,broky
66795,[],100,False,0,False,237.856,1181.7188,8878,76561198995880877,zont1x
66796,[],100,False,0,False,0.0,1181.7188,8878,76561198201620490,broky
66805,[],100,False,0,False,238.89685,1181.7344,8879,76561198995880877,zont1x
66806,[],100,False,0,False,0.0,1181.7344,8879,76561198201620490,broky
66815,[],100,False,0,False,239.9102,1181.75,8880,76561198995880877,zont1x
66816,[],100,False,0,False,0.0,1181.75,8880,76561198201620490,broky
66825,[],100,False,0,False,238.3891,1181.7656,8881,76561198995880877,zont1x
66826,[],100,False,0,False,0.0,1181.7656,8881,76561198201620490,broky
66835,[],100,False,0,False,236.02861,1181.7812,8882,76561198995880877,zont1x
66836,[],100,False,0,False,0.0,1181.7812,8882,76561198201620490,broky
66845,[],100,False,0,False,234.0538,1181.7969,8883,76561198995880877,zont1x
66846,[],100,False,0,False,0.0,1181.7969,8883,76561198201620490,broky
66855,[],100,False,0,False,233.03207,1181.8125,8884,76561198995880877,zont1x
66856,[],100,False,0,False,0.0,1181.8125,8884,76561198201620490,broky
66865,[],100,False,0,False,232.46936,1181.8281,8885,76561198995880877,zont1x
66866,[],100,False,0,False,0.0,1181.8281,8885,76561198201620490,broky
66875,[],100,False,0,False,232.28412,1181.8438,8886,76561198995880877,zont1x
66876,[],100,False,0,False,0.0,1181.8438,8886,76561198201620490,broky
66885,[],100,False,0,False,232.40504,1181.8594,8887,76561198995880877,zont1x
66886,[],100,False,0,False,0.0,1181.8594,8887,76561198201620490,broky
66895,[],100,False,0,False,232.74625,1181.875,8888,76561198995880877,zont1x
66896,[],100,False,0,False,0.0,1181.875,8888,76561198201620490,broky
66905,[],100,False,0,False,233.26163,1181.8906,8889,76561198995880877,zont1x
66906,[],100,False,0,False,0.0,1181.8906,8889,76561198201620490,broky
66915,[],100,False,0,False,233.89523,1181.9062,8890,76561198995880877,zont1x
66916,[],100,False,0,False,0.0,1181.9062,8890,76561198201620490,broky
66925,[],100,False,0,False,233.74718,1181.9219,8891,76561198995880877,zont1x
66926,[],100,False,0,False,0.0,1181.9219,8891,76561198201620490,broky
66935,[],100,False,0,False,233.40742,1181.9375,8892,76561198995880877,zont1x
66936,[],100,False,0,False,0.0,1181.9375,8892,76561198201620490,broky
66945,[],100,False,0,False,233.49277,1181.9531,8893,76561198995880877,zont1x
66946,[],100,False,0,False,0.0,1181.9531,8893,76561198201620490,broky
66955,[],100,False,0,False,233.85226,1181.9688,8894,76561198995880877,zont1x
66956,[],100,False,0,False,0.0,1181.9688,8894,76561198201620490,broky
66965,[],100,False,0,False,234.39713,1181.9844,8895,76561198995880877,zont1x
66966,[],100,False,0,False,0.0,1181.9844,8895,76561198201620490,broky
66975,[],100,False,0,False,234.32092,1182.0,8896,76561198995880877,zont1x
66976,[],100,False,0,False,0.0,1182.0,8896,76561198201620490,broky
66985,[],100,False,0,False,233.81216,1182.0156,8897,76561198995880877,zont1x
66986,[],100,False,0,False,0.0,1182.0156,8897,76561198201620490,broky
66995,[],100,False,0,False,233.65335,1182.0312,8898,76561198995880877,zont1x
66996,[],100,False,0,False,0.0,1182.0312,8898,76561198201620490,broky
67005,[],100,False,0,False,233.80171,1182.0469,8899,76561198995880877,zont1x
67006,[],100,False,0,False,0.0,1182.0469,8899,76561198201620490,broky
67015,[],100,False,0,False,234.13924,1182.0625,8900,76561198995880877,zont1x
67016,[],100,False,0,False,0.0,1182.0625,8900,76561198201620490,broky
67025,[],100,False,0,False,234.62924,1182.0781,8901,76561198995880877,zont1x
67026,[],100,False,0,False,0.0,1182.0781,8901,76561198201620490,broky
67035,[],100,False,0,False,235.25256,1182.0938,8902,76561198995880877,zont1x
67036,[],100,False,0,False,0.0,1182.0938,8902,76561198201620490,broky
67045,[],100,False,0,False,235.92464,1182.1094,8903,76561198995880877,zont1x
67046,[],100,False,0,False,0.0,1182.1094,8903,76561198201620490,broky
67055,[],100,False,0,False,235.6894,1182.125,8904,76561198995880877,zont1x
67056,[],100,False,0,False,0.0,1182.125,8904,76561198201620490,broky
67065,[],100,False,0,False,234.90076,1182.1406,8905,76561198995880877,zont1x
67066,[],100,False,0,False,0.0,1182.1406,8905,76561198201620490,broky
67075,[],100,False,0,False,234.55025,1182.1562,8906,76561198995880877,zont1x
67076,[],100,False,0,False,0.0,1182.1562,8906,76561198201620490,broky
67085,[],100,False,0,False,234.65988,1182.1719,8907,76561198995880877,zont1x
67086,[],100,False,0,False,0.0,1182.1719,8907,76561198201620490,broky
67095,[],100,False,0,False,235.02905,1182.1875,8908,76561198995880877,zont1x
67096,[],100,False,0,False,0.0,1182.1875,8908,76561198201620490,broky
67105,[],100,False,0,False,235.60811,1182.2031,8909,76561198995880877,zont1x
67106,[],100,False,0,False,0.0,1182.2031,8909,76561198201620490,broky
67115,[],100,False,0,False,236.32265,1182.2188,8910,76561198995880877,zont1x
67116,[],100,False,0,False,0.0,1182.2188,8910,76561198201620490,broky
67125,[],100,False,0,False,237.11472,1182.2344,8911,76561198995880877,zont1x
67126,[],100,False,0,False,0.0,1182.2344,8911,76561198201620490,broky
67135,[],100,False,0,False,237.97282,1182.25,8912,76561198995880877,zont1x
67136,[],100,False,0,False,0.0,1182.25,8912,76561198201620490,broky
67145,[],100,False,0,False,238.88155,1182.2656,8913,76561198995880877,zont1x
67146,[],100,False,0,False,0.0,1182.2656,8913,76561198201620490,broky
67155,[],100,False,0,False,239.81229,1182.2812,8914,76561198995880877,zont1x
67156,[],100,False,0,False,0.0,1182.2812,8914,76561198201620490,broky
67165,[],100,False,0,False,239.99979,1182.2969,8915,76561198995880877,zont1x
67166,[],100,False,0,False,0.0,1182.2969,8915,76561198201620490,broky
67175,[],100,False,0,False,234.01465,1182.3125,8916,76561198995880877,zont1x
67176,[],100,False,0,False,0.0,1182.3125,8916,76561198201620490,broky
67185,[],100,False,0,False,207.74425,1182.3281,8917,76561198995880877,zont1x
67186,[],100,False,0,False,0.0,1182.3281,8917,76561198201620490,broky
67195,[],100,False,0,False,160.19402,1182.3438,8918,76561198995880877,zont1x
67196,[],100,False,0,False,0.0,1182.3438,8918,76561198201620490,broky
67205,[],100,False,0,False,126.84327,1182.3594,8919,76561198995880877,zont1x
67206,[],100,False,0,False,0.0,1182.3594,8919,76561198201620490,broky
67215,[],100,False,0,False,96.330124,1182.375,8920,76561198995880877,zont1x
67216,[],100,False,0,False,0.0,1182.375,8920,76561198201620490,broky
67225,[],100,False,0,False,68.52747,1182.3906,8921,76561198995880877,zont1x
67226,[],100,False,0,False,0.0,1182.3906,8921,76561198201620490,broky
67235,[],100,False,0,False,42.648064,1182.4062,8922,76561198995880877,zont1x
67236,[],100,False,0,False,0.0,1182.4062,8922,76561198201620490,broky
67245,[],100,False,0,False,33.818016,1182.4219,8923,76561198995880877,zont1x
67246,[],100,False,0,False,0.0,1182.4219,8923,76561198201620490,broky
67255,[],100,False,0,False,27.445076,1182.4375,8924,76561198995880877,zont1x
67256,[],100,False,0,False,0.0,1182.4375,8924,76561198201620490,broky
67265,[],100,False,0,False,20.020332,1182.4531,8925,76561198995880877,zont1x
67266,[],100,False,0,False,0.0,1182.4531,8925,76561198201620490,broky
67275,[],100,False,0,False,13.522242,1182.4688,8926,76561198995880877,zont1x
67276,[],100,False,0,False,0.0,1182.4688,8926,76561198201620490,broky
67285,[],100,False,0,False,10.634004,1182.4844,8927,76561198995880877,zont1x
67286,[],100,False,0,False,0.0,1182.4844,8927,76561198201620490,broky
67295,[],100,False,0,False,21.886211,1182.5,8928,76561198995880877,zont1x
67296,[],100,False,0,False,0.0,1182.5,8928,76561198201620490,broky
67305,[],100,False,0,False,39.312363,1182.5156,8929,76561198995880877,zont1x
67306,[],100,False,0,False,0.0,1182.5156,8929,76561198201620490,broky
67315,[],100,False,0,False,53.41082,1182.5312,8930,76561198995880877,zont1x
67316,[],100,False,0,False,0.0,1182.5312,8930,76561198201620490,broky
67325,[],100,False,0,False,62.508762,1182.5469,8931,76561198995880877,zont1x
67326,[],100,False,0,False,0.0,1182.5469,8931,76561198201620490,broky
67335,[],100,False,0,False,72.88722,1182.5625,8932,76561198995880877,zont1x
67336,[],100,False,0,False,0.0,1182.5625,8932,76561198201620490,broky
67345,[],100,False,0,False,88.16586,1182.5781,8933,76561198995880877,zont1x
67346,[],100,False,0,False,0.0,1182.5781,8933,76561198201620490,broky
67355,[],100,False,0,False,100.42827,1182.5938,8934,76561198995880877,zont1x
67356,[],100,False,0,False,0.0,1182.5938,8934,76561198201620490,broky
67365,[],100,False,0,False,103.71061,1182.6094,8935,76561198995880877,zont1x
67366,[],100,False,0,False,0.0,1182.6094,8935,76561198201620490,broky
67375,[],100,False,0,False,109.42126,1182.625,8936,76561198995880877,zont1x
67376,[],100,False,0,False,0.0,1182.625,8936,76561198201620490,broky
67385,[],100,False,0,False,116.55983,1182.6406,8937,76561198995880877,zont1x
67386,[],100,False,0,False,0.0,1182.6406,8937,76561198201620490,broky
67395,[],100,False,0,False,124.44108,1182.6562,8938,76561198995880877,zont1x
67396,[],100,False,0,False,0.0,1182.6562,8938,76561198201620490,broky
67405,[],100,False,0,False,132.60097,1182.6719,8939,76561198995880877,zont1x
67406,[],100,False,0,False,0.0,1182.6719,8939,76561198201620490,broky
67415,[],100,False,0,False,140.74332,1182.6875,8940,76561198995880877,zont1x
67416,[],100,False,0,False,0.0,1182.6875,8940,76561198201620490,broky
67425,[],100,False,0,False,148.68762,1182.7031,8941,76561198995880877,zont1x
67426,[],100,False,0,False,0.0,1182.7031,8941,76561198201620490,broky
67435,[],100,False,0,False,156.29329,1182.7188,8942,76561198995880877,zont1x
67436,[],100,False,0,False,0.0,1182.7188,8942,76561198201620490,broky
67445,[],100,False,0,False,163.51973,1182.7344,8943,76561198995880877,zont1x
67446,[],100,False,0,False,0.0,1182.7344,8943,76561198201620490,broky
67455,[],100,False,0,False,159.52898,1182.75,8944,76561198995880877,zont1x
67456,[],100,False,0,False,0.0,1182.75,8944,76561198201620490,broky
67465,[],100,False,0,False,146.78203,1182.7656,8945,76561198995880877,zont1x
67466,[],100,False,0,False,0.0,1182.7656,8945,76561198201620490,broky
67475,[],100,False,0,False,122.19671,1182.7812,8946,76561198995880877,zont1x
67476,[],100,False,0,False,0.0,1182.7812,8946,76561198201620490,broky
67485,[],100,False,0,False,92.892845,1182.7969,8947,76561198995880877,zont1x
67486,[],100,False,0,False,0.0,1182.7969,8947,76561198201620490,broky
67495,[],100,False,0,False,61.641838,1182.8125,8948,76561198995880877,zont1x
67496,[],100,False,0,False,0.0,1182.8125,8948,76561198201620490,broky
67505,[],100,False,0,False,37.378433,1182.8281,8949,76561198995880877,zont1x
67506,[],100,False,0,False,0.0,1182.8281,8949,76561198201620490,broky
67515,[],100,False,0,False,19.25032,1182.8438,8950,76561198995880877,zont1x
67516,[],100,False,0,False,0.0,1182.8438,8950,76561198201620490,broky
67525,[],100,False,0,False,14.611888,1182.8594,8951,76561198995880877,zont1x
67526,[],100,False,0,False,0.0,1182.8594,8951,76561198201620490,broky
67535,[],100,False,0,False,8.685665,1182.875,8952,76561198995880877,zont1x
67536,[],100,False,0,False,0.0,1182.875,8952,76561198201620490,broky
67545,[],100,False,0,False,0.0,1182.8906,8953,76561198995880877,zont1x
67546,[],100,False,0,False,0.0,1182.8906,8953,76561198201620490,broky
67555,[],100,False,0,False,20.625095,1182.9062,8954,76561198995880877,zont1x
67556,[],100,False,0,False,0.0,1182.9062,8954,76561198201620490,broky
67565,[],100,False,0,False,34.739796,1182.9219,8955,76561198995880877,zont1x
67566,[],100,False,0,False,0.0,1182.9219,8955,76561198201620490,broky
67575,[],100,False,0,False,48.86825,1182.9375,8956,76561198995880877,zont1x
67576,[],100,False,0,False,0.0,1182.9375,8956,76561198201620490,broky
67585,[],100,False,0,False,61.423195,1182.9531,8957,76561198995880877,zont1x
67586,[],100,False,0,False,0.0,1182.9531,8957,76561198201620490,broky
67595,[],100,False,0,False,70.971725,1182.9688,8958,76561198995880877,zont1x
67596,[],100,False,0,False,0.59877855,1182.9688,8958,76561198201620490,broky
67605,[],100,False,0,False,81.45579,1182.9844,8959,76561198995880877,zont1x
67606,[],100,False,0,False,21.02144,1182.9844,8959,76561198201620490,broky
67615,[],100,False,0,False,83.97337,1183.0,8960,76561198995880877,zont1x
67616,[],100,False,0,False,37.169262,1183.0,8960,76561198201620490,broky
67625,[],100,False,0,False,91.12929,1183.0156,8961,76561198995880877,zont1x
67626,[],100,False,0,False,51.28963,1183.0156,8961,76561198201620490,broky
67635,[],100,False,0,False,99.49622,1183.0312,8962,76561198995880877,zont1x
67636,[],100,False,0,False,65.409996,1183.0312,8962,76561198201620490,broky
67645,[],100,False,0,False,108.773315,1183.0469,8963,76561198995880877,zont1x
67646,[],100,False,0,False,79.530365,1183.0469,8963,76561198201620490,broky
67655,[],100,False,0,False,118.32126,1183.0625,8964,76561198995880877,zont1x
67656,[],100,False,0,False,93.65073,1183.0625,8964,76561198201620490,broky
67665,[],100,False,0,False,127.78049,1183.0781,8965,76561198995880877,zont1x
67666,[],100,False,0,False,103.73886,1183.0781,8965,76561198201620490,broky
67675,[],100,False,0,False,136.9058,1183.0938,8966,76561198995880877,zont1x
67676,[],100,False,0,False,95.40162,1183.0938,8966,76561198201620490,broky
67685,[],100,False,0,False,145.61913,1183.1094,8967,76561198995880877,zont1x
67686,[],100,False,0,False,85.54081,1183.1094,8967,76561198201620490,broky
67695,[],100,False,0,False,144.45247,1183.125,8968,76561198995880877,zont1x
67696,[],100,False,0,False,58.26836,1183.125,8968,76561198201620490,broky
67705,[],100,False,0,False,115.66203,1183.1406,8969,76561198995880877,zont1x
67706,[],100,False,0,False,35.776592,1183.1406,8969,76561198201620490,broky
67715,[],100,False,0,False,80.21826,1183.1562,8970,76561198995880877,zont1x
67716,[],100,False,0,False,29.563438,1183.1562,8970,76561198201620490,broky
67725,[],100,False,0,False,54.889492,1183.1719,8971,76561198995880877,zont1x
67726,[],100,False,0,False,21.46296,1183.1719,8971,76561198201620490,broky
67735,[],100,False,0,False,31.769714,1183.1875,8972,76561198995880877,zont1x
67736,[],100,False,0,False,14.967395,1183.1875,8972,76561198201620490,broky
67745,[],100,False,0,False,18.531075,1183.2031,8973,76561198995880877,zont1x
67746,[],100,False,0,False,8.471831,1183.2031,8973,76561198201620490,broky
67755,[],100,False,0,False,15.763968,1183.2188,8974,76561198995880877,zont1x
67756,[],100,False,0,False,1.9782139,1183.2188,8974,76561198201620490,broky
